ID,Block,subID,blockStratum,substratum,zone,x,y,centx,centy,long,lat,MGRS
1105166_13,1105166,13,cropnew,2,33,592733.1025,-1313177.223,592725,-1313175,15.85137856,-11.87772891,33LWG
1105166_14,1105166,14,cropnew,3,33,591121.3188,-1306168.381,591135,-1306155,15.83658746,-11.81429405,33LWG
1105166_15,1105166,15,cropnew,2,33,592480.8825,-1310286.72,592485,-1310295,15.84909453,-11.85169321,33LWG
1105166_16,1105166,16,cropnew,4,33,595197.1486,-1305698.829,595185,-1305705,15.87374919,-11.81011303,33LWG
1105166_17,1105166,17,cropnew,1,33,592431.6079,-1310819.4,592425,-1310805,15.84855797,-11.85630653,33LWG
1105166_18,1105166,18,cropnew,3,33,595846.5162,-1311931.303,595845,-1311945,15.87998764,-11.86651902,33LWG
1105166_19,1105166,19,cropnew,2,33,590936.2899,-1308572.067,590925,-1308585,15.83472647,-11.83627308,33LWG
1105166_20,1105166,20,cropnew,3,33,595115.3398,-1309231.975,595125,-1309245,15.87329998,-11.84212496,33LWG
1106625_1,1106625,1,treelossTF,1,34,229591.7216,-1351717.671,229605,-1351725,18.51481482,-12.21640574,34LBM
1106625_2,1106625,2,treelossTF,3,34,228678.3355,-1353006.824,228675,-1353015,18.50616366,-12.22798311,34LBM
1106625_3,1106625,3,treelossTF,4,34,227816.8825,-1346140.823,227805,-1346145,18.49875491,-12.16584286,34LBM
1106625_4,1106625,4,treelossTF,3,34,229000.4718,-1349523.224,229005,-1349535,18.50948889,-12.19657,34LBM
1106625_5,1106625,5,treelossTF,1,34,232692.9511,-1344817.295,232695,-1344825,18.54377028,-12.15431983,34LBM
1106625_6,1106625,6,treelossTF,1,34,231476.7356,-1352281.595,231465,-1352295,18.53185106,-12.22170938,34LBM
1106625_7,1106625,7,treelossTF,1,34,227411.1114,-1351679.164,227415,-1351665,18.49470519,-12.21568122,34LBM
1106625_8,1106625,8,treelossTF,3,34,234237.543,-1353779.143,234225,-1353765,18.55708042,-12.23521717,34LBM
1106625_9,1106625,9,treelossTF,2,34,236793.4327,-1353675.298,236805,-1353675,18.58078748,-12.23461374,34LBM
1106625_10,1106625,10,treelossTF,2,34,235661.6931,-1348608.179,235665,-1348605,18.57073345,-12.18871352,34LBM
1106625_11,1106625,11,treelossTF,2,34,231449.7199,-1350414.146,231435,-1350405,18.53173382,-12.20463113,34LBM
1106625_12,1106625,12,treelossTF,3,34,230657.5524,-1347568.293,230655,-1347555,18.52480881,-12.17881771,34LBM
1106625_13,1106625,13,treelossTF,2,34,232117.8285,-1345613.382,232125,-1345605,18.53847116,-12.16132049,34LBM
1106625_14,1106625,14,treelossTF,4,34,232896.8489,-1353201.069,232905,-1353195,18.54500275,-12.22995918,34LBM
1106625_15,1106625,15,treelossTF,1,34,236602.0534,-1351420.473,236595,-1351425,18.57904345,-12.21426773,34LBM
1106625_16,1106625,16,treelossTF,2,34,237117.6062,-1354151.487,237105,-1354155,18.58350383,-12.23897486,34LBM
1106625_17,1106625,17,treelossTF,3,34,229960.6911,-1349978.454,229965,-1349985,18.51826787,-12.20071519,34LBM
1106625_18,1106625,18,treelossTF,3,34,234469.576,-1345857.335,234465,-1345845,18.55994014,-12.16367952,34LBM
1106625_19,1106625,19,treelossTF,2,34,231017.2641,-1345891.82,231015,-1345905,18.52825284,-12.16393992,34LBM
1106625_20,1106625,20,treelossTF,1,34,231650.7248,-1344811.548,231645,-1344825,18.53412822,-12.15423399,34LBM
1107445_1,1107445,1,wetshort,4,34,598155.8111,-1363298.249,598155,-1363305,21.90275201,-12.33085939,34LEM
1107445_2,1107445,2,wetshort,3,34,599431.4616,-1363231.091,599445,-1363245,21.91461348,-12.33027736,34LEM
1107445_3,1107445,3,wetshort,1,34,603118.5625,-1371371.943,603105,-1371375,21.9485371,-12.40367311,34LEM
1107445_4,1107445,4,wetshort,2,34,605582.8763,-1370435.194,605595,-1370445,21.97141097,-12.39518319,34LEM
1107445_5,1107445,5,wetshort,2,34,599114.072,-1367993.141,599115,-1367985,21.91172707,-12.37314662,34LEM
1107445_6,1107445,6,wetshort,3,34,605322.2698,-1364341.425,605325,-1364355,21.9687245,-12.34012722,34LEM
1107445_7,1107445,7,wetshort,1,34,606467.5417,-1369681.459,606465,-1369695,21.97938832,-12.38837309,34LEM
1107445_8,1107445,8,wetshort,3,34,601489.5746,-1372645.393,601485,-1372635,21.93367554,-12.4151176,34LEM
1107445_9,1107445,9,wetshort,4,34,601155.1287,-1371622.411,601155,-1371615,21.93060702,-12.40590528,34LEM
1107445_10,1107445,10,wetshort,2,34,604941.9425,-1366754.314,604935,-1366755,21.96521738,-12.36184042,34LEM
1107445_11,1107445,11,wetshort,3,34,605343.5221,-1364356.664,605355,-1364355,21.96900039,-12.34012624,34LEM
1107445_12,1107445,12,wetshort,3,34,606921.7808,-1364353.934,606915,-1364355,21.98334699,-12.34007488,34LEM
1107445_13,1107445,13,wetshort,1,34,599774.3927,-1366480.117,599775,-1366485,21.91775032,-12.35956323,34LEM
1107445_14,1107445,14,wetshort,2,34,606703.1969,-1369725.964,606705,-1369725,21.98159691,-12.38863637,34LEM
1107445_15,1107445,15,wetshort,2,34,605390.8994,-1368275.953,605385,-1368285,21.96940718,-12.37565973,34LEM
1107445_16,1107445,16,wetshort,1,34,606521.9413,-1370425.805,606525,-1370415,21.97996453,-12.39488119,34LEM
1107445_17,1107445,17,wetshort,1,34,607380.5884,-1363352.605,607395,-1363365,21.98772778,-12.33110752,34LEM
1107445_18,1107445,18,wetshort,1,34,606537.7386,-1369626.022,606525,-1369635,21.97993819,-12.38782859,34LEM
1107445_19,1107445,19,wetshort,3,34,606594.0882,-1369432.959,606585,-1369425,21.98048299,-12.38592782,34LEM
1107445_20,1107445,20,wetshort,2,34,606130.5209,-1366657.927,606135,-1366665,21.97625113,-12.3609873,34LEM
1125880_1,1125880,1,other,3,53,208509.8301,-1754426.774,208515,-1754415,132.2785034,-15.851625,53LKC
1125880_2,1125880,2,other,2,53,207906.7581,-1754297.858,207915,-1754295,132.2729205,-15.85047095,53LKC
1125880_3,1125880,3,other,3,53,202036.5154,-1754275.233,202035,-1754265,132.2180712,-15.84950233,53LKC
1125880_4,1125880,4,other,2,53,202914.3086,-1753917.647,202905,-1753905,132.2262315,-15.84635568,53LKC
1125880_5,1125880,5,other,3,53,201320.1955,-1755007.507,201315,-1755015,132.2112616,-15.85618827,53LKC
1125880_6,1125880,6,other,4,53,210854.5816,-1754861.3,210855,-1754865,132.3002795,-15.85596197,53LKC
1125880_7,1125880,7,other,2,53,202001.1868,-1754337.978,202005,-1754325,132.2177839,-15.85004052,53LKC
1125880_8,1125880,8,other,4,53,201247.6794,-1762825.436,201255,-1762815,132.2097308,-15.92661293,53LKC
1125880_9,1125880,9,other,2,53,202842.918,-1754253.048,202845,-1754265,132.2256273,-15.84959927,53LKC
1125880_10,1125880,10,other,2,53,202684.3573,-1754221.717,202695,-1754235,132.2242317,-15.84931044,53LKC
1125880_11,1125880,11,other,2,53,203064.3454,-1753861.981,203055,-1753875,132.2276344,-15.8461027,53LKC
1125880_12,1125880,12,other,3,53,210230.3712,-1755722.619,210225,-1755735,132.2942972,-15.86374504,53LKC
1125880_13,1125880,13,other,3,53,206980.3434,-1753525.919,206985,-1753515,132.2643395,-15.84331798,53LKC
1125880_14,1125880,14,other,2,53,202160.298,-1753769.41,202155,-1753755,132.2192537,-15.84491149,53LKC
1125880_15,1125880,15,other,2,53,202858.8116,-1753969.411,202845,-1753965,132.2256643,-15.8468903,53LKC
1125880_16,1125880,16,other,3,53,202083.4372,-1753780.05,202095,-1753785,132.2186903,-15.8451752,53LKC
1137281_1,1137281,1,oldcrop_short,2,34,267071.3386,-1957679.555,267075,-1957665,18.80394406,-17.69378682,34KBF
1137281_2,1137281,2,oldcrop_short,3,34,267813.5807,-1960566.645,267825,-1960575,18.81069256,-17.72014958,34KBF
1137281_3,1137281,3,oldcrop_short,4,34,266166.7712,-1955372.685,266175,-1955385,18.79571449,-17.67309847,34KBF
1137281_4,1137281,4,oldcrop_short,3,34,264242.683,-1953202.661,264255,-1953195,18.77786737,-17.65311466,34KBF
1137281_5,1137281,5,oldcrop_short,1,34,270627.1526,-1952711.169,270615,-1952715,18.83783684,-17.64944593,34KBF
1137281_6,1137281,6,oldcrop_short,2,34,270608.447,-1952545.257,270615,-1952535,18.83785625,-17.64782008,34KBF
1137281_7,1137281,7,oldcrop_short,2,34,271747.755,-1952986.968,271755,-1952985,18.84854785,-17.65200229,34KBF
1137281_8,1137281,8,oldcrop_short,2,34,268862.306,-1954003.663,268875,-1954005,18.82130417,-17.66091712,34KBF
1137281_9,1137281,9,oldcrop_short,1,34,270771.2648,-1953756.32,270765,-1953765,18.8391368,-17.65894555,34KBF
1137281_10,1137281,10,oldcrop_short,1,34,271681.1751,-1952611.136,271695,-1952625,18.84802122,-17.6487444,34KBF
1137281_11,1137281,11,oldcrop_short,3,34,267365.0222,-1960488.162,267375,-1960485,18.80646142,-17.71928933,34KBF
1137281_12,1137281,12,oldcrop_short,3,34,263957.2999,-1953857.142,263955,-1953855,18.77496786,-17.65904394,34KBF
1137281_13,1137281,13,oldcrop_short,3,34,262881.9922,-1954057.198,262875,-1954065,18.76476968,-17.66082543,34KBF
1137281_14,1137281,14,oldcrop_short,1,34,269156.5814,-1953664.162,269145,-1953675,18.82388382,-17.65796456,34KBF
1137281_15,1137281,15,oldcrop_short,2,34,263921.1763,-1953698.136,263925,-1953705,18.77470188,-17.65768593,34KBF
1137281_16,1137281,16,oldcrop_short,1,34,270535.563,-1951696.075,270525,-1951695,18.83709896,-17.64022348,34KBF
1137281_17,1137281,17,oldcrop_short,3,34,264350.5,-1953334.698,264345,-1953345,18.77869862,-17.65447904,34KBF
1137281_18,1137281,18,oldcrop_short,2,34,265853.2147,-1952432.133,265845,-1952445,18.79292911,-17.64650891,34KBF
1137281_19,1137281,19,oldcrop_short,1,34,270704.5623,-1951751.918,270705,-1951755,18.83878819,-17.64078403,34KBF
1137281_20,1137281,20,oldcrop_short,4,34,270155.8698,-1960353.887,270165,-1960365,18.8327689,-17.71849746,34KBF
1141323_1,1141323,1,waternew,1,53,751803.0701,-2018761.81,751815,-2018775,137.3814328,-18.24359274,53KQV
1141323_2,1141323,2,waternew,4,53,743984.672,-2021495.472,743985,-2021505,137.3077546,-18.26915377,53KQV
1141323_3,1141323,3,waternew,3,53,750000.8561,-2012738.423,750015,-2012745,137.3636854,-18.18934848,53KQV
1141323_4,1141323,4,waternew,1,53,752263.9706,-2019455.243,752265,-2019465,137.3857709,-18.24977085,53KQV
1141323_5,1141323,5,waternew,2,53,750728.5139,-2019590.542,750735,-2019585,137.3713249,-18.25103425,53KQV
1141323_6,1141323,6,waternew,3,53,750408.0567,-2018454.783,750405,-2018445,137.3680664,-18.24077794,53KQV
1141323_7,1141323,7,waternew,1,53,751882.9383,-2019900.354,751875,-2019885,137.3821366,-18.2536096,53KQV
1141323_8,1141323,8,waternew,2,53,750746.7714,-2019598.465,750735,-2019585,137.3713249,-18.25103425,53KQV
1141323_9,1141323,9,waternew,2,53,751249.0619,-2021210.304,751245,-2021205,137.3763443,-18.265604,53KQV
1141323_10,1141323,10,waternew,1,53,751102.1468,-2020123.388,751095,-2020125,137.3747938,-18.25586858,53KQV
1141323_11,1141323,11,waternew,3,53,751151.736,-2014631.541,751155,-2014635,137.3746876,-18.20628346,53KQV
1141323_12,1141323,12,waternew,3,53,746382.5659,-2015594.968,746385,-2015595,137.32973,-18.215506,53KQV
1141323_13,1141323,13,waternew,2,53,750490.0637,-2021336.481,750495,-2021325,137.3692697,-18.26677564,53KQV
1141323_14,1141323,14,waternew,4,53,744335.3303,-2015889.532,744345,-2015895,137.3104878,-18.21844864,53KQV
1141323_15,1141323,15,waternew,2,53,751743.5829,-2021020.951,751755,-2021025,137.3811428,-18.26391854,53KQV
1141323_16,1141323,16,waternew,1,53,751857.8495,-2020957.567,751845,-2020965,137.3819861,-18.26336612,53KQV
1141323_17,1141323,17,waternew,3,53,749269.7866,-2014273.138,749265,-2014275,137.356785,-18.2032527,53KQV
1141323_18,1141323,18,waternew,1,53,750271.8796,-2019312.623,750285,-2019315,137.3670387,-18.24864863,53KQV
1141323_19,1141323,19,waternew,3,53,750100.3496,-2015228.682,750105,-2015235,137.3648392,-18.21182448,53KQV
1141323_20,1141323,20,waternew,2,53,752395.54,-2021164.123,752385,-2021175,137.3871161,-18.26519888,53KQV
1143507_1,1143507,1,oldcrop_short,2,51,484349.5437,-2052541.512,484335,-2052555,122.8515465,-18.56366014,51KVV
1143507_2,1143507,2,oldcrop_short,1,51,484788.1692,-2059264.49,484785,-2059275,122.8557599,-18.62439914,51KVV
1143507_3,1143507,3,oldcrop_short,2,51,487760.9844,-2052085.951,487755,-2052075,122.8839599,-18.55934457,51KVV
1143507_4,1143507,4,oldcrop_short,1,51,485004.8203,-2059648.92,484995,-2059635,122.8577481,-18.62765434,51KVV
1143507_5,1143507,5,oldcrop_short,1,51,478481.9408,-2058596.456,478485,-2058585,122.7960429,-18.61810767,51KVV
1143507_6,1143507,6,oldcrop_short,1,51,484805.4827,-2057975.288,484815,-2057985,122.8560542,-18.61274031,51KVV
1143507_7,1143507,7,oldcrop_short,2,51,486036.4744,-2051484.743,486045,-2051475,122.8677593,-18.55391106,51KVV
1143507_8,1143507,8,oldcrop_short,1,51,485012.2316,-2059755.119,485025,-2059755,122.8580316,-18.62873912,51KVV
1143507_9,1143507,9,oldcrop_short,3,51,484706.3388,-2057975.048,484695,-2057985,122.8549166,-18.61273943,51KVV
1143507_10,1143507,10,oldcrop_short,4,51,484796.0298,-2056840.187,484785,-2056845,122.8557785,-18.60243673,51KVV
1143507_11,1143507,11,oldcrop_short,4,51,480181.7341,-2055347.722,480195,-2055345,122.8122853,-18.58884135,51KVV
1143507_12,1143507,12,oldcrop_short,3,51,485049.5723,-2058221.467,485055,-2058225,122.8583274,-18.61491116,51KVV
1143507_13,1143507,13,oldcrop_short,1,51,485414.3743,-2059751.614,485415,-2059755,122.8617289,-18.62874188,51KVV
1143507_14,1143507,14,oldcrop_short,2,51,482869.7284,-2051513.325,482865,-2051505,122.8376247,-18.55415869,51KVV
1143507_15,1143507,15,oldcrop_short,2,51,485474.4618,-2056798.75,485475,-2056785,122.8623193,-18.60189934,51KVV
1143507_16,1143507,16,oldcrop_short,2,51,484949.7298,-2050270.29,484935,-2050275,122.8572497,-18.54305769,51KVV
1147060_1,1147060,1,waternew,3,53,261932.7258,-2121027.56,261945,-2121015,132.7363691,-19.16848735,53KKU
1147060_2,1147060,2,waternew,3,53,267938.6373,-2115662.681,267945,-2115675,132.7940316,-19.12095723,53KKU
1147060_3,1147060,3,waternew,1,53,268632.9796,-2114839.14,268635,-2114835,132.8006877,-19.11344981,53KKU
1147060_4,1147060,4,waternew,3,53,262301.0532,-2116653.034,262305,-2116665,132.7403254,-19.12924695,53KKU
1147060_5,1147060,5,waternew,3,53,260137.9518,-2115278.039,260145,-2115285,132.7199741,-19.11653167,53KKU
1147060_6,1147060,6,waternew,2,53,260668.7719,-2118706.116,260655,-2118705,132.7243961,-19.1474756,53KKU
1147060_7,1147060,7,waternew,1,53,269075.8959,-2114729.663,269085,-2114715,132.8049772,-19.11241715,53KKU
1147060_8,1147060,8,waternew,2,53,260980.2158,-2114815.601,260985,-2114805,132.7280136,-19.1122958,53KKU
1147060_9,1147060,9,waternew,3,53,268150.4414,-2118147.624,268155,-2118135,132.7957319,-19.143197,53KKU
1147060_10,1147060,10,waternew,4,53,267418.427,-2119141.116,267405,-2119155,132.7884825,-19.15232276,53KKU
1147060_11,1147060,11,waternew,1,53,266963.2431,-2114570.634,266955,-2114565,132.7847592,-19.11082001,53KKU
1147060_12,1147060,12,waternew,2,53,260013.0509,-2116043.786,260025,-2116035,132.7187411,-19.12329031,53KKU
1147060_13,1147060,13,waternew,2,53,260588.1797,-2118704.395,260595,-2118705,132.723826,-19.14746853,53KKU
1147060_14,1147060,14,waternew,2,53,260900.5536,-2114803.395,260895,-2114805,132.7271586,-19.11228524,53KKU
1147060_15,1147060,15,waternew,1,53,268059.4618,-2115202.906,268065,-2115195,132.7952292,-19.1166361,53KKU
1147060_16,1147060,16,waternew,1,53,268679.7742,-2114948.898,268665,-2114955,132.8009583,-19.11453692,53KKU
1147060_17,1147060,17,waternew,1,53,267294.8281,-2115504.889,267285,-2115495,132.7877826,-19.11925638,53KKU
1147060_18,1147060,18,waternew,3,53,260308.2849,-2116127.975,260295,-2116125,132.7212951,-19.12413485,53KKU
1147060_19,1147060,19,waternew,4,53,263472.9989,-2119671.354,263475,-2119665,132.7510747,-19.15647489,53KKU
1150482_1,1150482,1,waternew,3,53,290658.2673,-2174944.034,290655,-2174955,133.0032959,-19.65882393,53KKU
1150482_2,1150482,2,waternew,1,53,292534.5523,-2170785.302,292545,-2170785,133.021776,-19.6213613,53KKU
1150482_3,1150482,3,waternew,3,53,287529.2774,-2173855.127,287535,-2173845,132.9736775,-19.64846617,53KKU
1150482_4,1150482,4,waternew,1,53,292018.4539,-2170968.818,292005,-2170965,133.016609,-19.62293036,53KKU
1150482_5,1150482,5,waternew,3,53,288087.2105,-2171567.457,288075,-2171565,132.9790829,-19.62793251,53KKU
1150482_6,1150482,6,waternew,3,53,289930.8218,-2178157.919,289935,-2178165,132.9960713,-19.68773853,53KKU
1150482_7,1150482,7,waternew,3,53,293529.3892,-2172548.531,293535,-2172555,133.0310173,-19.63745087,53KKU
1150482_8,1150482,8,waternew,1,53,292251.0779,-2171140.368,292245,-2171145,133.0188767,-19.62458124,53KKU
1150482_9,1150482,9,waternew,4,53,288872.8424,-2176710.369,288885,-2176695,132.9862253,-19.67435031,53KKU
1150482_10,1150482,10,waternew,1,53,292908.5668,-2171354.772,292905,-2171355,133.0251444,-19.62654704,53KKU
1150482_11,1150482,11,waternew,1,53,293050.0386,-2171704.961,293055,-2171715,133.0265344,-19.62981413,53KKU
1150482_12,1150482,12,waternew,3,53,284897.8197,-2179878.906,284895,-2179875,132.9478177,-19.70263884,53KKU
1150482_13,1150482,13,waternew,4,53,291919.8331,-2171133.112,291915,-2171145,133.0157312,-19.62454659,53KKU
1150482_14,1150482,14,waternew,1,53,292399.3032,-2171300.405,292395,-2171295,133.0202898,-19.62595172,53KKU
1159486_1,1159486,1,other,2,38,600160.9297,-2322947.027,600165,-2322945,45.96377943,-21.00447604,38KNB
1159486_2,1159486,2,other,4,38,596930.5185,-2321720.752,596925,-2321715,45.93253856,-20.99353732,38KNB
1159486_3,1159486,3,other,3,38,598532.6695,-2324198.266,598545,-2324205,45.94826549,-21.01594691,38KNB
1159486_4,1159486,4,other,2,38,596457.6488,-2326984.696,596445,-2326995,45.92821599,-21.04126438,38KNB
1159486_5,1159486,5,other,3,38,594840.6081,-2321767.219,594855,-2321775,45.91262782,-20.99418728,38KNB
1159486_6,1159486,6,other,4,38,596434.3292,-2320192.19,596445,-2320185,45.92783545,-20.9797398,38KNB
1159486_7,1159486,7,other,3,38,594729.216,-2327013.129,594735,-2327025,45.91176167,-21.04162449,38KNB
1159486_8,1159486,8,other,3,38,601523.0209,-2319910.058,601515,-2319915,45.9765896,-20.97702795,38KNB
1159486_9,1159486,9,other,2,38,599985.7682,-2327655.54,599985,-2327655,45.96232077,-21.04703758,38KNB
1159486_10,1159486,10,other,3,38,598626.3483,-2327986.327,598635,-2327985,45.94934775,-21.05009199,38KNB
1159486_11,1159486,11,other,2,38,599997.5492,-2327696.768,599985,-2327685,45.96232251,-21.04730861,38KNB
1159486_12,1159486,12,other,2,38,598389.5091,-2319719.395,598395,-2319705,45.94656593,-20.97530009,38KNB
1159486_13,1159486,13,other,3,38,601032.7862,-2327677.905,601035,-2327685,45.97242732,-21.04725108,38KNB
1164088_1,1164088,1,oldcrop_short,2,50,518113.9813,-2394303.582,518115,-2394315,117.1750733,-21.6519615,50KNB
1164088_2,1164088,2,oldcrop_short,1,50,520382.2803,-2392562.164,520395,-2392575,117.1970871,-21.63621608,50KNB
1164088_3,1164088,3,oldcrop_short,3,50,523456.1055,-2398251.349,523455,-2398245,117.2267373,-21.68740608,50KNB
1164088_4,1164088,4,oldcrop_short,4,50,520088.7253,-2397968.411,520095,-2397975,117.1942533,-21.68500789,50KNB
1164088_5,1164088,5,oldcrop_short,1,50,521383.2855,-2391717.637,521385,-2391705,117.2066427,-21.62834409,50KNB
1164088_6,1164088,6,oldcrop_short,3,50,521752.7343,-2397680.068,521745,-2397675,117.2101995,-21.68227799,50KNB
1164088_7,1164088,7,oldcrop_short,3,50,522159.1386,-2390479.315,522165,-2390475,117.2141634,-21.6172216,50KNB
1164088_8,1164088,8,oldcrop_short,4,50,524079.7422,-2393470.77,524085,-2393475,117.2327582,-21.64430137,50KNB
1164088_9,1164088,9,oldcrop_short,2,50,520881.3408,-2391771.05,520875,-2391765,117.2017154,-21.62889224,50KNB
1164088_10,1164088,10,oldcrop_short,1,50,517221.7195,-2393509.385,517215,-2393505,117.1663669,-21.64465216,50KNB
1164088_11,1164088,11,oldcrop_short,3,50,518751.796,-2397191.643,518745,-2397195,117.1811945,-21.67797545,50KNB
1164088_12,1164088,12,oldcrop_short,1,50,520231.7936,-2392690.437,520245,-2392695,117.195639,-21.63730198,50KNB
